"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26"
0,6.18309809836343,6.08027676495807,6.91726286416705,5.1990299552566,5.0067650261977,5.57492071859931,4.90690349288483,6.76181325404653,8.11993495070716,6.22661521944483,6.40449180633662,6.66966166751468,5.81033086180446,8.44056523900516,5.94925385395867,8.64724100755476,7.57752610390376,6.68964023723631,4.86010010665754,6.4583706154243,7.69852016865693,5.83273026512556,5.13502502058982,12.5786268353997,7.89592993125871
6.18309809836343,0,6.9434711785198,8.85268201481822,7.39117590488612,8.78142801512501,6.61229991039631,3.4537451367207,7.84655135008136,6.44179444978094,6.27481291197157,6.69250930258856,8.51761341005372,8.74874580099235,6.63759594268069,7.75767307649187,6.2700314505887,6.39810614226957,9.72804707191947,4.48667288111787,5.88195567449872,10.4981400357072,3.99067880431349,2.49782000046085,9.93931071662576,6.01890930723606
6.08027676495807,6.9434711785198,0,5.99741620499589,5.1511780911395,7.14064694367842,6.69986361218423,6.01527992867123,5.69492563753038,9.92509994696186,3.97212989600414,4.26116959767733,4.26209112674167,5.56268024226953,11.3210719751453,4.55955052589112,6.58951769184627,5.4481660935655,4.90977094396322,6.53497167863666,3.28611999482409,6.31305807533634,8.2669267668605,6.87424464832318,15.2702454231162,9.82217304155786
6.91726286416705,8.85268201481822,5.99741620499589,0,6.79082134655933,5.85961496545667,6.95680807265262,7.78459084831762,6.04345000757062,11.4904474410225,5.69952810855842,7.13588109757772,6.81234300618342,5.10336545232072,11.4579671051072,6.96063855072916,9.31085848361999,8.74145214708289,5.46256583318783,9.18045574908962,5.71376216788627,6.20491666011959,9.32828287061051,8.53689534254077,16.2444216764739,11.555107147352
5.1990299552566,7.39117590488612,5.1511780911395,6.79082134655933,0,7.80704995064791,5.31197932291779,6.56057423033784,5.18904385432741,10.8858324449287,4.78900561235247,6.08490825498278,5.6776796429544,6.91360401815346,11.7222677772024,5.71211130964641,8.68488233856413,5.52529155159162,5.92933232772614,6.33775203339429,5.95479036814067,5.26083774448171,8.82446585415716,7.26353079895952,15.1292186848665,11.0713672324332
5.0067650261977,8.78142801512501,7.14064694367842,5.85961496545667,7.80704995064791,0,7.27572667995693,7.16951398503058,8.24024452032063,10.0141427651564,7.54105462645135,7.80568371921222,7.58950520760816,3.70088114017192,9.89564610020386,7.60515569510236,10.3788840066804,9.44721304903382,7.03855588537959,7.51919686974049,7.44535906040378,7.94399373899311,8.2697574099645,7.5983397282171,14.7832004867727,9.7105639008384
5.57492071859931,6.61229991039631,6.69986361218423,6.95680807265262,5.31197932291779,7.27572667995693,0,5.88618662667564,5.8066511501822,10.6964791328601,6.09246979168531,5.93457955601122,7.15036937966477,6.50031301064411,9.84985039951718,6.65109358647985,9.06838470890765,5.99644150318192,7.02532117005072,5.30046265674348,6.03456755960787,6.72478745579415,7.54989141960631,5.93031140576577,14.5315380020278,10.2818829453563
4.90690349288483,3.4537451367207,6.01527992867123,7.78459084831762,6.56057423033784,7.16951398503058,5.88618662667564,0,6.42455571309767,7.17634326850632,5.32649969303445,5.82127010138323,6.97621118386859,7.13563306997954,6.63742643949839,5.91044371056937,6.51643741708355,5.9939563056134,8.15958599747776,4.06928700407846,5.22345103007713,9.50255043842602,3.49449573487156,2.97799105858749,11.5340076979575,5.85566613115213
6.76181325404653,7.84655135008136,5.69492563753038,6.04345000757062,5.18904385432741,8.24024452032063,5.8066511501822,6.42455571309767,0,11.4959001074808,3.02313499180423,6.31705362075448,4.45057741972979,6.8131562796902,12.1480619284415,3.87375302553994,8.72068638434528,5.59981705166954,5.29319774262861,7.28577578777998,4.63434476981177,5.83058499882407,8.73822122761235,7.65576408010497,16.533169544663,11.3780768709747
8.11993495070716,6.44179444978094,9.92509994696186,11.4904474410225,10.8858324449287,10.0141427651564,10.6964791328601,7.17634326850632,11.4959001074808,0,9.98037147419846,9.19700124400676,11.4629547048822,11.2347508338441,6.88413518228179,10.4240189592201,7.0199421161985,10.9354702247504,12.5999398063945,7.61502612115711,9.36914265549096,13.9233850236555,5.3700287384875,6.23840046309722,7.56747562028261,4.49422491321548
6.22661521944483,6.27481291197157,3.97212989600414,5.69952810855842,4.78900561235247,7.54105462645135,6.09246979168531,5.32649969303445,3.02313499180423,9.98037147419846,0,5.10836483336119,3.68798979456941,6.23198730554702,11.1931623779072,3.62807788517724,6.92588156983437,4.42646742253862,5.27982449017689,6.12801074833189,2.71543251125449,6.26856781848115,7.8542284671485,6.43892465436218,15.1404381482373,10.0987892905678
6.40449180633662,6.69250930258856,4.26116959767733,7.13588109757772,6.08490825498278,7.80568371921222,5.93457955601122,5.82127010138323,6.31705362075448,9.19700124400676,5.10836483336119,0,4.88909224298404,6.56497221806828,10.7316663804921,4.85544579627228,6.07992790787832,5.22929456549916,5.94129682278613,6.18011490374748,4.05647243874203,7.84946330013799,7.64745043328217,6.70057990047447,14.6755706977512,9.31976138574806
6.66966166751468,8.51761341005372,4.26209112674167,6.81234300618342,5.6776796429544,7.58950520760816,7.15036937966477,6.97621118386859,4.45057741972979,11.4629547048822,3.68798979456941,4.88909224298404,0,5.61113936318157,12.9824545802649,2.50756911979121,8.17009814264303,5.07154093758442,3.29169272542955,7.15934731329589,3.97145702256606,5.84852255598827,9.61929926723756,8.31704144374529,17.2382398726933,11.4437312794392
5.81033086180446,8.74874580099235,5.56268024226953,5.10336545232072,6.91360401815346,3.70088114017192,6.50031301064411,7.13563306997954,6.8131562796902,11.2347508338441,6.23198730554702,6.56497221806828,5.61113936318157,0,11.4515457700524,6.17611802167174,9.66982421161594,7.55228284686816,4.76407743434214,7.75626121970344,5.80179665540606,6.07122458470679,9.14599104786279,8.02396430358079,16.6948891819618,11.0453615331716
8.44056523900516,6.63759594268069,11.3210719751453,11.4579671051072,11.7222677772024,9.89564610020386,9.84985039951718,6.63742643949839,12.1480619284415,6.88413518228179,11.1931623779072,10.7316663804921,12.9824545802649,11.4515457700524,0,11.8597326143918,9.892500246733,11.8721286557728,13.5197301789674,8.19239238922355,10.6712645427883,14.7467950971888,4.12522624279257,6.17358859472779,7.49456050120479,4.80657990829402
5.94925385395867,7.75767307649187,4.55955052589112,6.96063855072916,5.71211130964641,7.60515569510236,6.65109358647985,5.91044371056937,3.87375302553994,10.4240189592201,3.62807788517724,4.85544579627228,2.50756911979121,6.17611802167174,11.8597326143918,0,7.82497286255279,5.62902863258324,4.05458948835568,6.32883615207692,4.05121876187583,6.54343933465313,8.31831457239354,7.26519595246413,16.1469201417401,10.4047704449209
8.64724100755476,6.2700314505887,6.58951769184627,9.31085848361999,8.68488233856413,10.3788840066804,9.06838470890765,6.51643741708355,8.72068638434528,7.0199421161985,6.92588156983437,6.07992790787832,8.17009814264303,9.66982421161594,9.892500246733,7.82497286255279,0,7.08351590642552,9.57323217866966,7.47024706803954,5.46145623023116,11.2321049003428,7.42031235265405,7.04653459149824,12.6209714002787,7.8721970384693
7.57752610390376,6.39810614226957,5.4481660935655,8.74145214708289,5.52529155159162,9.44721304903382,5.99644150318192,5.9939563056134,5.59981705166954,10.9354702247504,4.42646742253862,5.22929456549916,5.07154093758442,7.55228284686816,11.8721286557728,5.62902863258324,7.08351590642552,0,7.10161810741702,5.83641649906629,4.47189358977912,7.66558648269688,8.7718778464924,7.04982988385725,15.6977740432686,10.7514527717721
6.68964023723631,9.72804707191947,4.90977094396322,5.46256583318783,5.92933232772614,7.03855588537959,7.02532117005072,8.15958599747776,5.29319774262861,12.5999398063945,5.27982449017689,5.94129682278613,3.29169272542955,4.76407743434214,13.5197301789674,4.05458948835568,9.57323217866966,7.10161810741702,0,8.46987866463371,5.1790921933722,4.25525950640913,10.5634681541951,9.22686973871978,18.1752463554352,12.5823780949518
4.86010010665754,4.48667288111787,6.53497167863666,9.18045574908962,6.33775203339429,7.51919686974049,5.30046265674348,4.06928700407846,7.28577578777998,7.61502612115711,6.12801074833189,6.18011490374748,7.15934731329589,7.75626121970344,8.19239238922355,6.32883615207692,7.47024706803954,5.83641649906629,8.46987866463371,0,5.96113493154184,9.05922766077707,5.58425118392655,3.30163471166821,11.6096799263798,7.09776532983138
6.4583706154243,5.88195567449872,3.28611999482409,5.71376216788627,5.95479036814067,7.44535906040378,6.03456755960787,5.22345103007713,4.63434476981177,9.36914265549096,2.71543251125449,4.05647243874203,3.97145702256606,5.80179665540606,10.6712645427883,4.05121876187583,5.46145623023116,4.47189358977912,5.1790921933722,5.96113493154184,0,6.85384007783713,7.56814399363946,6.04604633364894,14.8716493916828,9.41249436432671
7.69852016865693,10.4981400357072,6.31305807533634,6.20491666011959,5.26083774448171,7.94399373899311,6.72478745579415,9.50255043842602,5.83058499882407,13.9233850236555,6.26856781848115,7.84946330013799,5.84852255598827,6.07122458470679,14.7467950971888,6.54343933465313,11.2321049003428,7.66558648269688,4.25525950640913,9.05922766077707,6.85384007783713,0,11.9793638427028,9.9162422361945,18.7751417815434,14.0452606590907
5.83273026512556,3.99067880431349,8.2669267668605,9.32828287061051,8.82446585415716,8.2697574099645,7.54989141960631,3.49449573487156,8.73822122761235,5.3700287384875,7.8542284671485,7.64745043328217,9.61929926723756,9.14599104786279,4.12522624279257,8.31831457239354,7.42031235265405,8.7718778464924,10.5634681541951,5.58425118392655,7.56814399363946,11.9793638427028,0,3.546530099094,9.05327151613898,4.04820270433441
5.13502502058982,2.49782000046085,6.87424464832318,8.53689534254077,7.26353079895952,7.5983397282171,5.93031140576577,2.97799105858749,7.65576408010497,6.23840046309722,6.43892465436218,6.70057990047447,8.31704144374529,8.02396430358079,6.17358859472779,7.26519595246413,7.04653459149824,7.04982988385725,9.22686973871978,3.30163471166821,6.04604633364894,9.9162422361945,3.546530099094,0,9.99159118109871,5.37085836151928
12.5786268353997,9.93931071662576,15.2702454231162,16.2444216764739,15.1292186848665,14.7832004867727,14.5315380020278,11.5340076979575,16.533169544663,7.56747562028261,15.1404381482373,14.6755706977512,17.2382398726933,16.6948891819618,7.49456050120479,16.1469201417401,12.6209714002787,15.6977740432686,18.1752463554352,11.6096799263798,14.8716493916828,18.7751417815434,9.05327151613898,9.99159118109871,0,7.71678740883051
7.89592993125871,6.01890930723606,9.82217304155786,11.555107147352,11.0713672324332,9.7105639008384,10.2818829453563,5.85566613115213,11.3780768709747,4.49422491321548,10.0987892905678,9.31976138574806,11.4437312794392,11.0453615331716,4.80657990829402,10.4047704449209,7.8721970384693,10.7514527717721,12.5823780949518,7.09776532983138,9.41249436432671,14.0452606590907,4.04820270433441,5.37085836151928,7.71678740883051,0
